CONFIG_MISSION_NUMBER,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_QC,PSAL,PSAL_QC,TEMP,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
2,12,D,A,6900969,1,8.0,1,37.00899887084961,1,27.76799964904785,1,1,26.722,-52.791,2012-09-19 20:02:00
2,12,D,A,6900969,1,9.0,1,37.007999420166016,1,27.709999084472656,1,1,26.722,-52.791,2012-09-19 20:02:00
2,12,D,A,6900969,1,10.0,1,37.013999938964844,1,27.665000915527344,1,1,26.722,-52.791,2012-09-19 20:02:00
2,58,D,A,6900777,1,6.699999809265137,1,36.527740478515625,1,28.466999053955078,1,1,22.581,-63.127999999999986,2012-09-20 02:35:10
1,86,D,A,1901460,1,5.0,1,36.868289947509766,1,28.240999221801758,1,1,20.642,-48.483,2012-09-20 10:43:07
1,86,D,A,1901460,1,10.0,1,36.86640167236328,1,28.2189998626709,1,1,20.642,-48.483,2012-09-20 10:43:07
1,53,D,A,4901282,1,1.0,1,36.67607116699219,1,27.79599952697754,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,2.0,1,36.67692947387695,1,27.795000076293945,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,3.0,1,36.67700958251953,1,27.79599952697754,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,4.0,1,36.67702102661133,1,27.79599952697754,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,5.0,1,36.67705154418945,1,27.79599952697754,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,6.0,1,36.676979064941406,1,27.795000076293945,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,7.0,1,36.67689895629883,1,27.795000076293945,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,8.0,1,36.676979064941406,1,27.797000885009766,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,9.0,1,36.67694854736328,1,27.797000885009766,1,1,28.583,-67.177,2012-09-20 11:56:22
1,53,D,A,4901282,1,10.0,1,36.67708969116211,1,27.79800033569336,1,1,28.583,-67.177,2012-09-20 11:56:22
1,81,D,A,4901062,1,5.0,1,37.06499099731445,1,27.878000259399414,1,1,25.568,-50.766,2012-09-20 12:10:22
1,81,D,A,4901062,1,10.0,1,37.064231872558594,1,27.878000259399414,1,1,25.568,-50.766,2012-09-20 12:10:22
1,70,D,A,4901216,1,2.0,1,36.528961181640625,1,29.145999908447266,1,1,26.177,-66.518,2012-09-21 09:33:20
1,70,D,A,4901216,1,4.0,1,36.52899932861328,1,29.14699935913086,1,1,26.177,-66.518,2012-09-21 09:33:20
1,70,D,A,4901216,1,6.0,1,36.52886962890625,1,29.14699935913086,1,1,26.177,-66.518,2012-09-21 09:33:20
1,70,D,A,4901216,1,8.0,1,36.52894973754883,1,29.150999069213867,1,1,26.177,-66.518,2012-09-21 09:33:20
1,70,D,A,4901216,1,10.0,1,36.528968811035156,1,29.152000427246094,1,1,26.177,-66.518,2012-09-21 09:33:20
1,195,D,A,4900825,1,5.0,1,37.14500045776367,1,28.292999267578125,1,1,22.153,-49.873,2012-09-21 10:54:55
1,195,D,A,4900825,1,10.0,1,37.14984893798828,1,28.29800033569336,1,1,22.153,-49.873,2012-09-21 10:54:55
1,49,D,A,4901287,1,5.0,1,36.52899169921875,1,28.225000381469727,1,1,23.911,-62.992,2012-09-21 10:59:53
1,49,D,A,4901287,1,10.0,1,36.52973175048828,1,28.226999282836914,1,1,23.911,-62.992,2012-09-21 10:59:53
2,58,D,A,6900778,1,5.920000076293945,1,36.35456085205078,1,29.191999435424805,1,1,25.319,-71.08600000000001,2012-09-21 16:19:02
2,58,D,A,6900778,1,9.720000267028809,1,36.4305305480957,1,29.270000457763672,1,1,25.319,-71.08600000000001,2012-09-21 16:19:02
2,53,D,A,6901049,1,6.800000190734863,1,36.19493865966797,1,29.625,1,1,22.875,-68.19299999999998,2012-09-21 18:52:51
2,15,D,A,6900970,1,6.0,1,36.874000549316406,1,26.83099937438965,1,1,29.866,-49.16899999999998,2012-09-21 19:47:00
2,15,D,A,6900970,1,7.0,1,36.87300109863281,1,26.832000732421875,1,1,29.866,-49.16899999999998,2012-09-21 19:47:00
2,15,D,A,6900970,1,8.0,1,36.86899948120117,1,26.801000595092773,1,1,29.866,-49.16899999999998,2012-09-21 19:47:00
2,15,D,A,6900970,1,9.0,1,36.86899948120117,1,26.799999237060547,1,1,29.866,-49.16899999999998,2012-09-21 19:47:00
2,15,D,A,6900970,1,10.0,1,36.86899948120117,1,26.79599952697754,1,1,29.866,-49.16899999999998,2012-09-21 19:47:00
2,48,D,A,6901054,1,6.199999809265137,1,36.625030517578125,1,29.240999221801758,1,1,26.77,-68.243,2012-09-21 21:24:27
2,48,D,A,6901054,1,9.5,1,36.625030517578125,1,29.239999771118164,1,1,26.77,-68.243,2012-09-21 21:24:27
1,86,D,A,1901463,1,5.0,1,36.4169807434082,1,28.85099983215332,1,1,25.513,-66.841,2012-09-22 11:11:28
1,86,D,A,1901463,1,10.0,1,36.4179801940918,1,28.851999282836914,1,1,25.513,-66.841,2012-09-22 11:11:28
1,81,D,A,5903278,1,6.400000095367432,1,37.260860443115234,1,28.131000518798828,1,1,23.711,-45.984,2012-09-22 22:17:17
1,81,D,A,5903278,1,10.300000190734863,1,37.2598991394043,1,28.132999420166016,1,1,23.711,-45.984,2012-09-22 22:17:17
2,53,D,A,6901050,1,6.199999809265137,1,36.590999603271484,1,29.170000076293945,1,1,28.122,-73.31799999999998,2012-09-23 05:16:57
2,53,D,A,6901050,1,9.800000190734863,1,36.571998596191406,1,29.094999313354492,1,1,28.122,-73.31799999999998,2012-09-23 05:16:57
2,58,D,A,6900779,1,5.559999942779541,1,36.23308181762695,1,27.36400032043457,1,1,27.846,-65.11900000000003,2012-09-23 08:33:23
2,58,D,A,6900779,1,9.760000228881836,1,36.23503875732422,1,27.364999771118164,1,1,27.846,-65.11900000000003,2012-09-23 08:33:23
1,198,D,A,4900818,1,5.0,1,35.260589599609375,1,28.922000885009766,1,1,23.008,-54.661,2012-09-23 10:32:16
1,198,D,A,4900818,1,10.0,1,35.824981689453125,1,29.19099998474121,1,1,23.008,-54.661,2012-09-23 10:32:16
1,182,D,A,4900847,1,5.0,1,36.456031799316406,1,29.48900032043457,1,1,24.303,-71.175,2012-09-23 10:49:15
1,182,D,A,4900847,1,10.0,1,36.45602035522461,1,29.48699951171875,1,1,24.303,-71.175,2012-09-23 10:49:15
1,49,D,A,4901286,1,5.0,1,35.3909797668457,1,29.07699966430664,1,1,20.48,-54.633,2012-09-23 10:58:51
1,49,D,A,4901286,1,10.0,1,35.39099884033203,1,29.079999923706055,1,1,20.48,-54.633,2012-09-23 10:58:51
1,1,A,A,4901534,1,5.0,1,36.19900131225586,1,27.729999542236328,1,1,29.444,-73.903,2012-09-23 15:37:47
1,197,D,A,4900823,1,5.0,1,36.52001190185547,1,28.66900062561035,1,1,21.747,-52.012,2012-09-25 10:17:16
1,197,D,A,4900823,1,10.0,1,36.52001953125,1,28.667999267578125,1,1,21.747,-52.012,2012-09-25 10:17:16
1,195,D,A,4900830,1,5.0,1,37.46501159667969,1,28.04400062561035,1,1,24.585,-45.948,2012-09-25 11:00:59
1,195,D,A,4900830,1,10.0,1,37.464988708496094,1,28.042999267578125,1,1,24.585,-45.948,2012-09-25 11:00:59
1,198,D,A,4900819,1,5.0,1,37.17300033569336,1,28.0310001373291,1,1,23.07,-49.452,2012-09-26 11:27:41
1,198,D,A,4900819,1,10.0,1,37.17295837402344,1,28.0310001373291,1,1,23.07,-49.452,2012-09-26 11:27:41
2,31,D,A,6900935,1,6.0,1,36.58599853515625,1,28.111000061035156,1,1,22.755,-51.240999999999985,2012-09-26 19:57:00
2,31,D,A,6900935,1,7.0,1,36.584999084472656,1,28.111000061035156,1,1,22.755,-51.240999999999985,2012-09-26 19:57:00
2,31,D,A,6900935,1,8.0,1,36.584999084472656,1,28.11199951171875,1,1,22.755,-51.240999999999985,2012-09-26 19:57:00
2,31,D,A,6900935,1,9.0,1,36.584999084472656,1,28.11400032043457,1,1,22.755,-51.240999999999985,2012-09-26 19:57:00
2,50,D,A,6901052,1,6.5,1,37.278900146484375,1,28.16699981689453,1,1,23.443,-51.024,2012-09-26 20:24:07
2,50,D,A,6901052,1,10.300000190734863,1,37.278900146484375,1,28.167999267578125,1,1,23.443,-51.024,2012-09-26 20:24:07
2,59,D,A,6900775,1,6.039999961853027,1,36.41294860839844,1,29.389999389648438,1,1,25.738,-67.16000000000003,2012-09-27 01:50:07
2,59,D,A,6900775,1,10.039999961853027,1,36.41299057006836,1,29.395000457763672,1,1,25.738,-67.16000000000003,2012-09-27 01:50:07
1,65,D,A,4901224,1,5.0,1,36.43899154663086,1,29.660999298095703,1,1,24.056,-71.716,2012-09-27 10:47:56
1,65,D,A,4901224,1,10.0,1,36.43899154663086,1,29.66200065612793,1,1,24.056,-71.716,2012-09-27 10:47:56
1,229,D,A,4900794,1,2.0,1,36.4818115234375,1,26.86199951171875,1,1,27.664,-63.708,2012-09-27 10:54:08
1,229,D,A,4900794,1,4.0,1,36.48175048828125,1,26.867000579833984,1,1,27.664,-63.708,2012-09-27 10:54:08
1,229,D,A,4900794,1,6.0,1,36.4810791015625,1,26.874000549316406,1,1,27.664,-63.708,2012-09-27 10:54:08
1,229,D,A,4900794,1,8.0,1,36.480831146240234,1,26.871999740600586,1,1,27.664,-63.708,2012-09-27 10:54:08
1,229,D,A,4900794,1,10.0,1,36.482059478759766,1,26.87700080871582,1,1,27.664,-63.708,2012-09-27 10:54:08
1,192,D,A,4900839,1,5.0,1,36.62192916870117,1,28.503999710083008,1,1,24.409,-56.994,2012-09-27 11:07:04
1,192,D,A,4900839,1,10.0,1,36.622989654541016,1,28.509000778198242,1,1,24.409,-56.994,2012-09-27 11:07:04
1,65,D,A,4901221,1,5.0,1,36.43898010253906,1,27.06999969482422,1,1,28.22,-59.683,2012-09-27 11:25:35
1,65,D,A,4901221,1,10.0,1,36.43843078613281,1,27.06999969482422,1,1,28.22,-59.683,2012-09-27 11:25:35
1,50,D,A,4901288,1,5.0,1,36.36703109741211,1,29.448999404907227,1,1,21.43,-62.752,2012-09-27 13:11:48
1,50,D,A,4901288,1,10.0,1,36.36800003051758,1,29.447999954223633,1,1,21.43,-62.752,2012-09-27 13:11:48
1,2,A,A,4901534,1,5.099999904632568,1,36.41299819946289,1,27.856000900268555,1,1,29.32,-73.775,2012-09-27 15:43:58
1,2,A,A,4901534,1,10.0,1,36.41600036621094,1,27.825000762939453,1,1,29.32,-73.775,2012-09-27 15:43:58
2,49,D,A,6901053,1,6.699999809265137,1,36.655941009521484,1,28.826000213623047,1,1,25.211,-58.56900000000002,2012-09-27 17:37:46
1,65,D,A,4901222,1,5.0,1,36.4339599609375,1,29.510000228881836,1,1,23.267,-74.322,2012-09-28 10:42:47
1,65,D,A,4901222,1,10.0,1,36.4339714050293,1,29.511999130249023,1,1,23.267,-74.322,2012-09-28 10:42:47
1,48,D,A,4901285,1,5.0,1,36.94205093383789,1,26.841999053955078,1,1,29.694,-48.83,2012-09-28 10:43:07
1,48,D,A,4901285,1,10.0,1,36.94099044799805,1,26.83799934387207,1,1,29.694,-48.83,2012-09-28 10:43:07
2,59,D,A,6900776,1,6.760000228881836,1,36.75291061401367,1,28.143999099731445,1,1,28.33,-54.817999999999984,2012-09-28 16:24:19
2,59,D,A,6900776,1,10.260000228881836,1,36.7529411315918,1,28.143999099731445,1,1,28.33,-54.817999999999984,2012-09-28 16:24:19
0,159,D,A,4901102,1,4.599999904632568,2,36.888999938964844,2,27.31100082397461,2,1,29.839000701904297,-55.571990966796875,2012-09-29 09:59:00
0,159,D,A,4901102,1,9.100000381469727,2,36.888999938964844,2,27.308000564575195,2,1,29.839000701904297,-55.571990966796875,2012-09-29 09:59:00
1,54,D,A,4901279,1,5.0,1,36.820011138916016,1,27.945999145507812,1,1,23.696,-51.897,2012-09-29 10:58:28
1,54,D,A,4901279,1,10.0,1,36.81996154785156,1,27.94499969482422,1,1,23.696,-51.897,2012-09-29 10:58:28
1,43,D,A,1901535,1,1.0,1,36.82674026489258,1,27.94300079345703,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,2.0,1,36.82701873779297,1,27.947999954223633,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,3.0,1,36.827049255371094,1,27.947999954223633,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,4.0,1,36.82720947265625,1,27.947999954223633,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,5.0,1,36.82640075683594,1,27.945999145507812,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,6.0,1,36.826751708984375,1,27.941999435424805,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,7.0,1,36.82732009887695,1,27.93400001525879,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,8.0,1,36.82830047607422,1,27.920000076293945,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,9.0,1,36.82917022705078,1,27.884000778198242,1,1,22.393,-48.392,2012-09-29 11:26:51
1,43,D,A,1901535,1,10.0,1,36.83238983154297,1,27.867000579833984,1,1,22.393,-48.392,2012-09-29 11:26:51
1,71,D,A,4901214,1,5.0,1,36.68598937988281,1,28.082000732421875,1,1,29.843,-70.069,2012-09-29 11:38:35
1,71,D,A,4901214,1,10.0,1,36.68598937988281,1,28.08300018310547,1,1,29.843,-70.069,2012-09-29 11:38:35
1,180,D,A,4900851,1,5.0,1,35.47600173950195,1,28.948999404907227,1,1,20.013,-55.741,2012-09-29 11:58:05
1,180,D,A,4900851,1,10.0,1,35.47600173950195,1,28.947999954223633,1,1,20.013,-55.741,2012-09-29 11:58:05
1,70,D,A,4901215,1,5.0,1,36.797080993652344,1,28.32900047302246,1,1,26.177,-55.048,2012-09-29 14:21:12
1,70,D,A,4901215,1,10.0,1,36.797088623046875,1,28.323999404907227,1,1,26.177,-55.048,2012-09-29 14:21:12
2,13,D,A,6900969,1,6.0,1,36.98400115966797,1,27.36199951171875,1,1,26.519,-53.273000000000025,2012-09-29 19:57:00
2,13,D,A,6900969,1,7.0,1,36.98500061035156,1,27.354999542236328,1,1,26.519,-53.273000000000025,2012-09-29 19:57:00
2,13,D,A,6900969,1,8.0,1,36.98400115966797,1,27.35099983215332,1,1,26.519,-53.273000000000025,2012-09-29 19:57:00
2,13,D,A,6900969,1,9.0,1,36.98400115966797,1,27.347999572753906,1,1,26.519,-53.273000000000025,2012-09-29 19:57:00
2,13,D,A,6900969,1,10.0,1,36.986000061035156,1,27.347000122070312,1,1,26.519,-53.273000000000025,2012-09-29 19:57:00
2,59,D,A,6900777,1,5.5,1,36.48094940185547,1,29.201000213623047,1,1,23.008,-63.172000000000025,2012-09-30 00:20:24
1,87,D,A,1901460,1,5.0,1,36.933929443359375,1,28.350000381469727,1,1,20.559,-48.372,2012-09-30 10:45:50
1,87,D,A,1901460,1,10.0,1,36.93497848510742,1,28.354999542236328,1,1,20.559,-48.372,2012-09-30 10:45:50
1,54,D,A,4901282,1,1.0,1,36.50260925292969,1,27.860000610351562,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,2.0,1,36.50299835205078,1,27.867000579833984,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,3.0,1,36.503028869628906,1,27.867000579833984,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,4.0,1,36.50294876098633,1,27.865999221801758,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,5.0,1,36.503971099853516,1,27.867000579833984,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,6.0,1,36.50400924682617,1,27.867000579833984,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,7.0,1,36.5040283203125,1,27.867000579833984,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,8.0,1,36.503021240234375,1,27.865999221801758,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,9.0,1,36.50299072265625,1,27.865999221801758,1,1,28.394,-68.039,2012-09-30 11:56:42
1,54,D,A,4901282,1,10.0,1,36.50299835205078,1,27.865999221801758,1,1,28.394,-68.039,2012-09-30 11:56:42
1,82,D,A,4901062,1,5.0,1,37.03506851196289,1,27.599000930786133,1,1,25.512,-50.433,2012-09-30 12:24:29
1,82,D,A,4901062,1,10.0,1,37.0359992980957,1,27.594999313354492,1,1,25.512,-50.433,2012-09-30 12:24:29
1,71,D,A,4901216,1,2.0,1,36.60102081298828,1,29.076000213623047,1,1,25.71,-66.281,2012-10-01 09:32:52
1,71,D,A,4901216,1,4.0,1,36.60097122192383,1,29.076000213623047,1,1,25.71,-66.281,2012-10-01 09:32:52
1,71,D,A,4901216,1,6.0,1,36.60097122192383,1,29.07699966430664,1,1,25.71,-66.281,2012-10-01 09:32:52
1,71,D,A,4901216,1,8.0,1,36.601009368896484,1,29.077999114990234,1,1,25.71,-66.281,2012-10-01 09:32:52
1,71,D,A,4901216,1,10.0,1,36.60089111328125,1,29.077999114990234,1,1,25.71,-66.281,2012-10-01 09:32:52
1,196,D,A,4900825,1,5.0,1,37.159000396728516,1,28.14699935913086,1,1,22.006,-50.085,2012-10-01 10:41:30
1,196,D,A,4900825,1,10.0,1,37.159019470214844,1,28.148000717163086,1,1,22.006,-50.085,2012-10-01 10:41:30
1,180,D,A,4900852,1,5.0,1,36.61500930786133,1,27.5310001373291,1,1,29.072,-66.165,2012-10-01 12:12:34
1,180,D,A,4900852,1,10.0,1,36.615989685058594,1,27.5310001373291,1,1,29.072,-66.165,2012-10-01 12:12:34
1,50,D,A,4901287,1,5.0,1,36.605018615722656,1,28.423999786376953,1,1,23.972,-63.265,2012-10-01 12:50:48
1,50,D,A,4901287,1,10.0,1,36.6050910949707,1,28.422000885009766,1,1,23.972,-63.265,2012-10-01 12:50:48
2,54,D,A,6901049,1,6.400000095367432,1,36.02199935913086,1,29.393999099731445,1,1,22.544,-67.81200000000001,2012-10-01 15:11:03
1,3,A,A,4901534,1,5.199999809265137,1,36.45500183105469,1,27.926000595092773,1,1,29.438,-73.832,2012-10-01 15:48:41
2,104,D,A,6900551,1,4.699999809265137,1,35.40079116821289,1,29.45599937438965,1,1,20.426,-65.048,2012-10-01 16:02:18
2,59,D,A,6900778,1,6.579999923706055,1,36.2782096862793,1,29.40999984741211,1,1,25.291,-70.58699999999999,2012-10-01 18:43:32
2,59,D,A,6900778,1,9.979999542236328,1,36.281150817871094,1,29.378000259399414,1,1,25.291,-70.58699999999999,2012-10-01 18:43:32
2,16,D,A,6900970,1,6.0,1,36.86399841308594,1,26.968000411987305,1,1,29.914,-49.31400000000002,2012-10-01 19:53:00
2,16,D,A,6900970,1,7.0,1,36.86399841308594,1,26.964000701904297,1,1,29.914,-49.31400000000002,2012-10-01 19:53:00
2,16,D,A,6900970,1,8.0,1,36.86399841308594,1,26.959999084472656,1,1,29.914,-49.31400000000002,2012-10-01 19:53:00
2,16,D,A,6900970,1,9.0,1,36.86399841308594,1,26.957000732421875,1,1,29.914,-49.31400000000002,2012-10-01 19:53:00
2,16,D,A,6900970,1,10.0,1,36.862998962402344,1,26.95400047302246,1,1,29.914,-49.31400000000002,2012-10-01 19:53:00
2,49,D,A,6901054,1,5.900000095367432,1,36.48905944824219,1,28.926000595092773,1,1,26.539,-67.721,2012-10-01 22:48:34
1,87,D,A,1901463,1,5.0,1,36.40692138671875,1,29.207000732421875,1,1,25.053,-67.021,2012-10-02 10:49:29
1,87,D,A,1901463,1,10.0,1,36.40699005126953,1,29.21299934387207,1,1,25.053,-67.021,2012-10-02 10:49:29
2,54,D,A,6901050,1,6.099999904632568,1,36.05208969116211,1,28.447999954223633,1,1,28.526,-73.00999999999999,2012-10-03 01:28:58
1,82,D,A,5903278,1,5.900000095367432,1,37.40351104736328,1,27.85700035095215,1,1,23.345,-45.618,2012-10-03 02:23:16
1,82,D,A,5903278,1,10.0,1,37.452659606933594,1,27.906999588012695,1,1,23.345,-45.618,2012-10-03 02:23:16
2,59,D,A,6900779,1,5.480000019073486,1,36.66014099121094,1,27.865999221801758,1,1,28.115,-65.70400000000001,2012-10-03 08:41:54
1,199,D,A,4900818,1,5.0,1,35.78403091430664,1,28.454999923706055,1,1,22.814,-54.582,2012-10-03 10:00:17
1,199,D,A,4900818,1,10.0,1,35.783790588378906,1,28.458999633789062,1,1,22.814,-54.582,2012-10-03 10:00:17
1,50,D,A,4901286,1,5.0,1,36.10886001586914,1,28.67799949645996,1,1,20.608,-54.668,2012-10-03 10:35:44
1,50,D,A,4901286,1,10.0,1,36.1080207824707,1,28.687000274658203,1,1,20.608,-54.668,2012-10-03 10:35:44
1,183,D,A,4900847,1,5.0,1,36.457908630371094,1,29.423999786376953,1,1,24.275,-70.733,2012-10-03 11:51:45
1,183,D,A,4900847,1,10.0,1,36.45698928833008,1,29.43000030517578,1,1,24.275,-70.733,2012-10-03 11:51:45
1,196,D,A,4900830,1,5.0,1,37.461978912353516,1,27.690000534057617,1,1,24.539,-45.796,2012-10-05 10:54:25
1,196,D,A,4900830,1,10.0,1,37.461978912353516,1,27.690000534057617,1,1,24.539,-45.796,2012-10-05 10:54:25
1,198,D,A,4900823,1,5.0,1,36.27492904663086,1,28.253999710083008,1,1,21.75,-52.287,2012-10-05 11:14:09
1,198,D,A,4900823,1,10.0,1,36.27898025512695,1,28.26099967956543,1,1,21.75,-52.287,2012-10-05 11:14:09
1,4,A,A,4901534,1,5.0,1,36.49700164794922,1,28.027999877929688,1,1,29.596,-73.892,2012-10-05 15:48:47
1,4,A,A,4901534,1,9.100000381469727,1,36.486000061035156,1,27.926000595092773,1,1,29.596,-73.892,2012-10-05 15:48:47
1,199,D,A,4900819,1,5.0,1,37.19395065307617,1,28.047000885009766,1,1,23.082,-49.769,2012-10-06 10:53:44
1,199,D,A,4900819,1,10.0,1,37.1939697265625,1,28.051000595092773,1,1,23.082,-49.769,2012-10-06 10:53:44
2,32,D,A,6900935,1,6.0,1,37.12900161743164,1,28.249000549316406,1,1,22.9,-51.41899999999998,2012-10-06 19:51:00
2,32,D,A,6900935,1,7.0,1,37.13399887084961,1,28.23699951171875,1,1,22.9,-51.41899999999998,2012-10-06 19:51:00
2,32,D,A,6900935,1,8.0,1,37.13600158691406,1,28.22800064086914,1,1,22.9,-51.41899999999998,2012-10-06 19:51:00
2,32,D,A,6900935,1,9.0,1,37.141998291015625,1,28.19700050354004,1,1,22.9,-51.41899999999998,2012-10-06 19:51:00
2,32,D,A,6900935,1,10.0,1,37.141998291015625,1,28.18400001525879,1,1,22.9,-51.41899999999998,2012-10-06 19:51:00
2,51,D,A,6901052,1,6.400000095367432,1,37.275909423828125,1,27.924999237060547,1,1,23.517,-51.28399999999999,2012-10-06 23:53:58
2,51,D,A,6901052,1,10.0,1,37.27690887451172,1,27.929000854492188,1,1,23.517,-51.28399999999999,2012-10-06 23:53:58
2,60,D,A,6900775,1,6.079999923706055,1,36.42995071411133,1,28.983999252319336,1,1,25.492,-67.11200000000002,2012-10-07 03:55:36
2,60,D,A,6900775,1,9.880000114440918,1,36.42998123168945,1,28.98900032043457,1,1,25.492,-67.11200000000002,2012-10-07 03:55:36
1,66,D,A,4901224,1,5.0,1,36.425968170166016,1,29.19499969482422,1,1,23.672,-71.203,2012-10-07 10:35:52
1,66,D,A,4901224,1,10.0,1,36.42594909667969,1,29.19700050354004,1,1,23.672,-71.203,2012-10-07 10:35:52
1,51,D,A,4901288,1,5.0,1,36.433990478515625,1,29.139999389648438,1,1,20.717,-62.272,2012-10-07 10:37:10
1,51,D,A,4901288,1,10.0,1,36.4339485168457,1,29.139999389648438,1,1,20.717,-62.272,2012-10-07 10:37:10
1,230,D,A,4900794,1,2.0,1,36.474891662597656,1,27.152999877929688,1,1,27.573,-63.489,2012-10-07 10:54:06
1,230,D,A,4900794,1,4.0,1,36.47397994995117,1,27.155000686645508,1,1,27.573,-63.489,2012-10-07 10:54:06
1,230,D,A,4900794,1,6.0,1,36.47502899169922,1,27.1560001373291,1,1,27.573,-63.489,2012-10-07 10:54:06
1,230,D,A,4900794,1,8.0,1,36.47499084472656,1,27.155000686645508,1,1,27.573,-63.489,2012-10-07 10:54:06
1,230,D,A,4900794,1,10.0,1,36.473968505859375,1,27.155000686645508,1,1,27.573,-63.489,2012-10-07 10:54:06
1,193,D,A,4900839,1,5.0,1,36.54043960571289,1,28.3799991607666,1,1,24.947,-56.83,2012-10-07 11:02:20
1,193,D,A,4900839,1,10.0,1,36.57123947143555,1,28.381000518798828,1,1,24.947,-56.83,2012-10-07 11:02:20
1,66,D,A,4901221,1,5.0,1,36.8019905090332,1,27.770000457763672,1,1,28.081,-59.693,2012-10-07 12:09:23
1,66,D,A,4901221,1,10.0,1,36.8019905090332,1,27.770000457763672,1,1,28.081,-59.693,2012-10-07 12:09:23
2,50,D,A,6901053,1,6.599999904632568,1,36.4759407043457,1,27.695999145507812,1,1,25.395,-58.64299999999997,2012-10-07 20:32:40
1,49,D,A,4901285,1,5.0,1,36.86798095703125,1,25.986000061035156,1,1,29.703,-48.85,2012-10-08 10:47:34
1,49,D,A,4901285,1,10.0,1,36.868038177490234,1,25.98699951171875,1,1,29.703,-48.85,2012-10-08 10:47:34
1,66,D,A,4901222,1,5.0,1,36.463008880615234,1,29.174999237060547,1,1,23.377,-74.3,2012-10-08 11:19:29
1,66,D,A,4901222,1,10.0,1,36.46100997924805,1,29.173999786376953,1,1,23.377,-74.3,2012-10-08 11:19:29
2,60,D,A,6900776,1,6.400000095367432,1,36.81890106201172,1,27.945999145507812,1,1,28.565,-54.92500000000001,2012-10-08 18:57:22
1,55,D,A,4901279,1,5.0,1,36.87688064575195,1,27.875,1,1,24.17,-51.95,2012-10-09 10:39:14
1,55,D,A,4901279,1,10.0,1,36.88063049316406,1,27.88599967956543,1,1,24.17,-51.95,2012-10-09 10:39:14
1,44,D,A,1901535,1,1.0,1,36.89781188964844,1,27.933000564575195,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,2.0,1,36.89767837524414,1,27.934999465942383,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,3.0,1,36.89778137207031,1,27.940000534057617,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,4.0,1,36.89807891845703,1,27.944000244140625,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,5.0,1,36.898048400878906,1,27.94300079345703,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,6.0,1,36.89799880981445,1,27.941999435424805,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,7.0,1,36.89799118041992,1,27.941999435424805,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,8.0,1,36.8979606628418,1,27.941999435424805,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,9.0,1,36.898040771484375,1,27.94300079345703,1,1,22.671,-48.758,2012-10-09 11:30:00
1,44,D,A,1901535,1,10.0,1,36.89796829223633,1,27.941999435424805,1,1,22.671,-48.758,2012-10-09 11:30:00
1,71,D,A,4901215,1,5.0,1,36.757110595703125,1,28.025999069213867,1,1,26.058,-54.992,2012-10-09 14:30:53
